url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,Lifecycle_Status
https://www.fragrantica.com/perfume/paris-hilton/paris-hilton-1434.html,paris-hilton,paris-hilton,USA,women,"3,7",2830,2005.0,"melon, apple, peach","freesia, mimosa, jasmine, lily-of-the-valley, lily, tuberose","musk, ylang-ylang, sandalwood, oakmoss",james krivda,steve demercado,fruity,white floral,fresh,floral,powdery,Active
https://www.fragrantica.com/perfume/byredo/bibliotheque-43324.html,bibliotheque,byredo,Sweden,unisex,"3,71",3079,2017.0,"plum, peach","violet, peony","leather, patchouli, vanilla, musk",unknown,,fruity,leather,powdery,sweet,violet,Active
https://www.fragrantica.com/perfume/tom-ford/bitter-peach-62707.html,bitter-peach,tom-ford,USA,unisex,"3,71",4924,2020.0,"peach, blood orange, cardamom, heliotrope","rum, cognac, davana, jasmine","vanilla, indonesian patchouli leaf, tonka bean, sandalwood, benzoin, cashmeran, styrax, labdanum, vetiver",unknown,,woody,warm spicy,fruity,amber,vanilla,Active
https://www.fragrantica.com/perfume/tom-ford/metallique-55766.html,metallique,tom-ford,USA,women,"3,71",3173,2019.0,"aldehydes, pink pepper, bergamot","heliotrope, hawthorn, lily-of-the-valley","vanilla, ambrette (musk mallow), peru balsam, sandalwood",unknown,,vanilla,aldehydic,powdery,floral,fresh,Active
https://www.fragrantica.com/perfume/valentino/voce-viva-62754.html,voce-viva,valentino,Italy,women,"3,71",3389,2020.0,"mandarin orange, bergamot, ginger","orange blossom, gardenia","vanilla, tonka bean, musk, sandalwood, oakmoss",amandine clerc-marie,honorine blanc,citrus,white floral,vanilla,sweet,powdery,Active
https://www.fragrantica.com/perfume/versace/versace-woman-645.html,versace-woman,versace,Italy,women,"3,71",3096,2000.0,"rose, jasmine leaf, bergamot","raspberry, plum, lotus, cedar","musk, amber",christine nagel,,fruity,rose,sweet,floral,musky,Active
https://www.fragrantica.com/perfume/princesse-marina-de-bourbon/marina-de-bourbon-1502.html,marina-de-bourbon,princesse-marina-de-bourbon,France,women,"3,71",2575,1994.0,"cassis, watermelon, lemon","passionfruit, ylang-ylang, jasmine","exotic fruits, vanilla, peach, raspberry",unknown,,fruity,sweet,vanilla,,,Active
https://www.fragrantica.com/perfume/byredo/blanche-6686.html,blanche,byredo,Sweden,women,"3,72",5658,2009.0,"aldehydes, rose, pink pepper","peony, violet, african orange flower","musk, woodsy notes, sandalwood",unknown,,fresh,aldehydic,musky,powdery,floral,Active
https://www.fragrantica.com/perfume/cacharel/scarlett-6263.html,scarlett,cacharel,France,women,"3,72",2894,2009.0,"pear, tea, amalfi lemon","jasmine, honeysuckle, african orange flower","white honey, musk, sandalwood",unknown,,white floral,sweet,fruity,honey,citrus,Active
https://www.fragrantica.com/perfume/calvin-klein/obsession-248.html,obsession,calvin-klein,USA,women,"3,72",9084,1985.0,"vanilla, basil, bergamot, mandarin orange, green notes, peach, lemon","spices, sandalwood, coriander, oakmoss, cedar, orange blossom, jasmine, rose","amber, incense, vanilla, civet, musk, vetiver",jean guichard,,amber,warm spicy,woody,powdery,aromatic,Active
https://www.fragrantica.com/perfume/amouage/reflection-woman-919.html,reflection-woman,amouage,Oman,women,"3,72",2697,2006.0,"green leaves, freesia, water violet","magnolia, jasmine","cedar, sandalwood, amber",maurice roucel,,floral,green,powdery,white floral,violet,Active
https://www.fragrantica.com/perfume/hermes/twilly-d-hermes-46145.html,twilly-d-hermes,hermes,France,women,"3,72",5914,2017.0,"ginger, bitter orange, bergamot","tuberose, orange blossom, jasmine","sandalwood, vanilla",christine nagel,,white floral,warm spicy,citrus,tuberose,woody,Active
https://www.fragrantica.com/perfume/hugo-boss/boss-the-scent-31445.html,boss-the-scent,hugo-boss,Germany,men,"3,72",3133,2015.0,"ginger, mandarin orange, bergamot","maninka, lavender","leather, woody notes",bruno jovanovic,pascal gaurin,citrus,leather,warm spicy,lavender,woody,Active
https://www.fragrantica.com/perfume/armand-basi/in-red-128.html,in-red,armand-basi,Spain,women,"3,72",5148,2003.0,"bergamot, ginger, mandarin orange, cardamom","lily, jasmine, violet leaf, pink pepper, rose, peony, black currant","woody notes, oakmoss, white musk, palisander rosewood, amber, vanilla, praline",alberto morillas,,citrus,warm spicy,woody,white floral,aromatic,Active
https://www.fragrantica.com/perfume/lanvin/marry-me-9405.html,marry-me,lanvin,France,women,"3,72",4408,2010.0,"bitter orange, peach, freesia","jasmine, magnolia, rose","musk, virginia cedar, amber",antoine maisondieu,,floral,citrus,white floral,fruity,rose,Active
https://www.fragrantica.com/perfume/burberry/weekend-for-women-1000.html,weekend-for-women,burberry,UK,women,"3,73",7781,1997.0,"mignonette, mandarin orange, sage","nectarine, blue hyacinth, peach blossom, rose hip, iris, red cyclamen, violet root","musk, sandalwood, cedar",nathalie lorson,,floral,powdery,fruity,sweet,woody,Active
https://www.fragrantica.com/perfume/calvin-klein/beauty-8840.html,beauty,calvin-klein,USA,women,"3,73",5409,2010.0,ambrette (musk mallow),jasmine,virginia cedar,sophie labbé,,white floral,floral,musky,woody,,Active
https://www.fragrantica.com/perfume/estee-lauder/white-linen-542.html,white-linen,estee-lauder,France,women,"3,73",3425,1978.0,"aldehydes, lemon, peach","hyacinth, carnation, lily-of-the-valley, rose, lilac, iris, jasmine, orris, violet, ylang-ylang, orchid","oakmoss, vetiver, cedar, sandalwood, benzoin, honey, amber, tonka bean",sophia grojsman,,floral,fresh,woody,aldehydic,earthy,Active
https://www.fragrantica.com/perfume/givenchy/play-for-her-9369.html,play-for-her,givenchy,France,women,"3,73",3570,2010.0,"pink pepper, peach, orange blossom, sweet pea, bergamot","orchid, tiare flower, amyris, magnolia","tonka bean, sandalwood, musk, patchouli, benzoin",emilie bevierre-coppermann,lucas sieuzac,sweet,floral,white floral,woody,powdery,Active
https://www.fragrantica.com/perfume/montale/dark-purple-13280.html,dark-purple,montale,France,women,"3,73",2672,2011.0,"plum, orange","rose, red berries, patchouli, geranium","musk, teak wood, amber",pierre montale,,fruity,rose,sweet,woody,musky,Active
https://www.fragrantica.com/perfume/paco-rabanne/invictus-18471.html,invictus,paco-rabanne,Spain,men,"3,73",10726,2013.0,"sea notes, grapefruit, mandarin orange","bay leaf, jasmine","ambergris, guaiac wood, oakmoss, patchouli",unknown,,citrus,marine,aromatic,fresh spicy,woody,Active
https://www.fragrantica.com/perfume/paco-rabanne/1-million-3747.html,1-million,paco-rabanne,Spain,men,"3,73",19107,2008.0,"blood mandarin, grapefruit, mint","cinnamon, spicy notes, rose","amber, leather, woody notes, indian patchouli",unknown,,warm spicy,cinnamon,citrus,amber,woody,Active
https://www.fragrantica.com/perfume/versace/bright-crystal-632.html,bright-crystal,versace,Italy,women,"3,73",20348,2006.0,"yuzu, pomegranate, ice","peony, lotus, magnolia","musk, mahogany, amber",alberto morillas,,floral,citrus,fresh,woody,fresh spicy,Active
https://www.fragrantica.com/perfume/fendi/fan-di-fendi-9290.html,fan-di-fendi,fendi,Italy,women,"3,73",2384,2010.0,"tangerine, black currant, pear","jasmine, tuberose, rose","leather, patchouli",delphine lebeau,françois demachy,fruity,citrus,white floral,leather,animalic,Active
https://www.fragrantica.com/perfume/aquolina/pink-sugar-975.html,pink-sugar,aquolina,Italy,women,"3,73",13393,2004.0,"raspberry, orange, bergamot, fig leaf","cotton candy, licorice, strawberry, red berries, lily-of-the-valley","caramel, vanilla, musk, tonka bean, sandalwood",givaudan,shyamala maisondieu,sweet,caramel,vanilla,fruity,soft spicy,Active
https://www.fragrantica.com/perfume/cacharel/amor-amor-238.html,amor-amor,cacharel,France,women,"3,74",12922,2003.0,"black currant, orange, mandarin orange, grapefruit, cassia, bergamot","rose, apricot, jasmine, lily, lily-of-the-valley","vanilla, tonka bean, musk, amber, virginia cedar",dominique ropion,laurent bruyere,citrus,fruity,vanilla,soft spicy,aromatic,Active
https://www.fragrantica.com/perfume/calvin-klein/contradiction-255.html,contradiction,calvin-klein,USA,women,"3,74",2579,1997.0,"lily, peony, lily-of-the-valley, orchid, rose, false jasmine","eucalyptus, lilac, jasmine, blackberry","sandalwood, musk, tonka bean",ann gottlieb,daniela (roche) andrier,floral,white floral,woody,fresh,rose,Active
https://www.fragrantica.com/perfume/estee-lauder/beautiful-528.html,beautiful,estee-lauder,France,women,"3,74",3759,1985.0,"galbanum, rose, lily, black currant, fruity notes, cassia, mandarin orange, bergamot, lemon","tuberose, carnation, marigold, mimosa, narcissus, jasmine, ylang-ylang, chamomile, lily-of-the-valley, geranium, orange blossom, magnolia, lilac, freesia, pink violet, sage, neroli","sandalwood, amber, vetiver, musk, cedar, vanilla",unknown,,floral,aromatic,white floral,green,yellow floral,Active
https://www.fragrantica.com/perfume/estee-lauder/youth-dew-555.html,youth-dew,estee-lauder,France,women,"3,74",5257,1953.0,"spices, aldehydes, narcissus, lavender, orange, peach, coca-cola, bergamot","spicy notes, cloves, cinnamon, rose, ylang-ylang, jasmine, lily-of-the-valley, cassia, orchid","incense, tolu balsam, peru balsam, oakmoss, patchouli, amber, vetiver, vanilla, musk",josephine catapano,,warm spicy,amber,balsamic,woody,powdery,Active
https://www.fragrantica.com/perfume/salvador-dali/laguna-768.html,laguna,salvador-dali,Spain,women,"3,74",6296,1991.0,"pineapple, moroccan lemon, grapefruit, galbanum leaf, peach, plum, mandarin orange, raspberry","italian iris, brazilian rosewood, jasmine, lily-of-the-valley, egyptian rose","coconut, vanilla, madagascar sandalwood, tonka bean, musk, patchouli, amber, cedar",mark buxton,,sweet,fruity,citrus,vanilla,woody,Active
https://www.fragrantica.com/perfume/versace/versace-pour-femme-dylan-blue-47459.html,versace-pour-femme-dylan-blue,versace,Italy,women,"3,74",4760,2017.0,"granny smith apple, black currant, clover, forget me not, shiso","peach, petalia, rose hip, rose, jasmine","musk, white woods, styrax, patchouli",calice becker,natalie gracia-cetto,fruity,floral,green,rose,fresh,Active
https://www.fragrantica.com/perfume/halloween/halloween-1444.html,halloween,halloween,Spain,women,"3,74",4296,1997.0,"violet, sea notes, banana leaf, petitgrain","violet, magnolia, lily-of-the-valley, tuberose, pepper","incense, sandalwood, madagascar vanilla, myrrh",max gavarry,,violet,powdery,marine,floral,green,Active
https://www.fragrantica.com/perfume/britney-spears/curious-141.html,curious,britney-spears,USA,women,"3,75",5535,2004.0,"magnolia, pear, lotus","jasmine, tuberose, cyclamen","musk, vanilla, white woods, sandalwood",claude dir,,floral,white floral,aquatic,fruity,tuberose,Active
https://www.fragrantica.com/perfume/calvin-klein/reveal-26372.html,reveal,calvin-klein,USA,women,"3,75",4328,2014.0,"salt, black pepper, white pepper, pink pepper","ambergris, iris","cashmeran, sandalwood, musk, vetiver",bruno jovanovic,jean-marc chaillan,woody,powdery,musky,amber,salty,Active
https://www.fragrantica.com/perfume/dior/miss-dior-rose-n-roses-58562.html,miss-dior-rose-n-roses,dior,France,women,"3,75",2901,2020.0,"geranium, bergamot, italian mandarin","grasse rose, damask rose",white musk,françois demachy,,rose,musky,fresh spicy,citrus,aromatic,Active
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-diamonds-1292.html,emporio-armani-diamonds,giorgio-armani,Italy,women,"3,75",3322,2007.0,"litchi, raspberry","rose, patchouli, freesia, cedar, lily-of-the-valley","vanilla, amber, vetiver",thierry wasser,,fruity,woody,sweet,rose,vanilla,Active
https://www.fragrantica.com/perfume/giorgio-armani/my-way-62036.html,my-way,giorgio-armani,Italy,women,"3,75",9248,2020.0,"orange blossom, bergamot","tuberose, indian jasmine","madagascar vanilla, white musk, virginian cedar",bruno jovanovic,carlos benaim,white floral,tuberose,citrus,animalic,vanilla,Active
https://www.fragrantica.com/perfume/gucci/gucci-bloom-44894.html,gucci-bloom,gucci,Italy,women,"3,75",8020,2017.0,jasmine,tuberose,rangoon creeper,alberto morillas,,white floral,tuberose,,,,Active
https://www.fragrantica.com/perfume/hugo-boss/boss-ma-vie-pour-femme-25298.html,boss-ma-vie-pour-femme,hugo-boss,Germany,women,"3,75",2693,2014.0,cactus flower,"pink freesia, rose, jasmine","woody notes, cedar",unknown,,floral,woody,green,rose,white floral,Active
https://www.fragrantica.com/perfume/hugo-boss/boss-nuit-pour-femme-15259.html,boss-nuit-pour-femme,hugo-boss,Germany,women,"3,75",2762,2012.0,"peach, aldehydes","white flowers, jasmine, violet","sandalwood, moss",unknown,,white floral,powdery,fruity,woody,violet,Active
https://www.fragrantica.com/perfume/hugo-boss/boss-orange-5979.html,boss-orange,hugo-boss,Germany,women,"3,75",3721,2009.0,red apple,"african orange flower, white flowers","vanilla, sandalwood, olive tree",unknown,,white floral,vanilla,sweet,fruity,woody,Active
https://www.fragrantica.com/perfume/maison-martin-margiela/beach-walk-15261.html,beach-walk,maison-martin-margiela,France,women,"3,75",5821,2012.0,"bergamot, lemon, pink pepper","ylang-ylang, coconut milk, heliotrope","musk, benzoin, cedar",jacques cavallier,marie salamagne,yellow floral,sweet,coconut,powdery,musky,Active
https://www.fragrantica.com/perfume/marc-jacobs/decadence-31226.html,decadence,marc-jacobs,USA,women,"3,75",6542,2015.0,"plum, saffron, iris","orris, jasmine sambac, bulgarian rose","vetiver, papyrus, liquidambar",ann gottlieb,annie buzantian,woody,fruity,iris,earthy,powdery,Active
https://www.fragrantica.com/perfume/zara/red-temptation-for-her-63264.html,red-temptation-for-her,zara,Spain,women,"3,75",2658,2020.0,"saffron, bitter orange, coriander","praline, jasmine","amber, moss, musk",unknown,,amber,mossy,earthy,warm spicy,sweet,Active
https://www.fragrantica.com/perfume/britney-spears/believe-1410.html,believe,britney-spears,USA,women,"3,76",3450,2007.0,"guava, tangerine","lime blossom, honeysuckle","patchouli, praline, amber",unknown,,fruity,patchouli,sweet,woody,yellow floral,Active
https://www.fragrantica.com/perfume/burberry/burberry-brit-rhythm-for-women-22839.html,burberry-brit-rhythm-for-women,burberry,UK,women,"3,76",3347,2014.0,"lavender, pink pepper, neroli, aldehydes","orris, petalia, blackberry leaf, orange blossom","musk, woodsy notes, vetiver, cedar, coumarin",antoine maisondieu,natalie gracia-cetto,lavender,woody,musky,aromatic,powdery,Active
https://www.fragrantica.com/perfume/byredo/pulp-3576.html,pulp,byredo,Sweden,unisex,"3,76",4019,2008.0,"black currant, bergamot, cardamon","fig, red apple, tiare flower","praline, peach blossom, cedar",unknown,,fruity,sweet,woody,floral,,Active
https://www.fragrantica.com/perfume/calvin-klein/eternity-moment-259.html,eternity-moment,calvin-klein,USA,women,"3,76",2446,2004.0,"litchi, raspberry, melon, guava","chinese pink peony, jasmine, water lily, passion flower","musk, brazilian rosewood, cashmere wood, sandalwood",harry fremont,jacques cavallier,floral,fresh,fruity,white floral,aquatic,Active
https://www.fragrantica.com/perfume/gucci/gucci-bloom-acqua-di-fiori-48779.html,gucci-bloom-acqua-di-fiori,gucci,Italy,women,"3,76",2393,2018.0,"galbanum leaf, cassis, bergamot, lemon","honeysuckle, tuberose, jasmine, lily-of-the-valley, freesia","musk, iso e super, sandalwood",alberto morillas,,white floral,green,aromatic,fruity,woody,Active
https://www.fragrantica.com/perfume/guerlain/insolence-667.html,insolence,guerlain,France,women,"3,76",7871,2006.0,"raspberry, red berries, bergamot, lemon","violet, rose, orange blossom","iris, tonka bean, resins, musk, sandalwood",maurice roucel,sylvaine delacourte,violet,powdery,fruity,sweet,iris,Active
https://www.fragrantica.com/perfume/lanvin/jeanne-lanvin-3779.html,jeanne-lanvin,lanvin,France,women,"3,76",4016,2008.0,"blackberry, pear, lemon","raspberry, peony, rose, freesia","musk, sandalwood, amber",anne flipo,,fruity,sweet,rose,floral,fresh,Active
https://www.fragrantica.com/perfume/avon/treselle-2314.html,treselle,avon,USA,women,"3,77",2666,2003.0,"lotus, tuberose, rose","pepper, licorice","lily, musk, iris",alberto morillas,ilias ermenidis,white floral,floral,tuberose,fresh spicy,soft spicy,Active
https://www.fragrantica.com/perfume/burberry/my-burberry-25836.html,my-burberry,burberry,UK,women,"3,77",4540,2014.0,"sweet pea, bergamot, mandarin orange, grapefruit, lemon","quince, freesia, geranium, peach, green notes, gardenia, passionfruit","damask rose, rose, patchouli, musk, leather, violet",francis kurkdjian,,floral,sweet,citrus,rose,fruity,Active
https://www.fragrantica.com/perfume/gucci/memoire-d-une-odeur-56096.html,memoire-d-une-odeur,gucci,Italy,unisex,"3,77",6316,2019.0,"chamomile, bitter almond","musk, indian jasmine, jasmine","sandalwood, cedar, vanilla",alberto morillas,,herbal,woody,floral,musky,powdery,Active
https://www.fragrantica.com/perfume/gucci/gucci-rush-686.html,gucci-rush,gucci,Italy,women,"3,77",9563,1999.0,"peach, californian gardenia, african freesia petals","coriander, damask rose, jasmine","patchouli, natural vanilla, vetiver",michel almairac,,white floral,patchouli,aromatic,woody,fruity,Active
https://www.fragrantica.com/perfume/guerlain/la-petite-robe-noire-eau-de-toilette-17387.html,la-petite-robe-noire-eau-de-toilette,guerlain,France,women,"3,77",4271,2012.0,"rose, green notes, jasmine","sour cherry, apple, orange blossom, black currant","white musk, patchouli, white amber",thierry wasser,,cherry,sweet,fruity,nutty,white floral,Active
